,Unnamed: 0,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,cluster_nbr,0,1,2,3,4
65,1487934,2021-07-01,2021-09-30,90,zip code,2,9331,f,Zip Code: 23451,,Virginia,VA,Single Family Residential,6,728015.0,0.0041586206896551,0.0182027972027971,674900.0,0.030381679389313,-0.098931909212283,290.8698876880696,-0.0330483274937172,0.0969951014044703,295.45454545454544,0.0115192547105149,0.0112268190880016,98.0,-0.0925925925925925,-0.1403508771929824,24.0,0.263157894736842,-0.1428571428571429,85.0,-0.1584158415841584,-0.15,51.0,-0.135593220338983,-0.2916666666666666,,,,18.0,0.0,-39.0,0.997038333493738,0.0002035244970991,0.0220213571824258,0.3673469387755102,0.0247543461829176,0.2796276405298961,,,,0.3333333333333333,-0.2456140350877193,0.0476190476190476,"Virginia Beach, VA",47260,2022-01-09 14:29:56,1,0.14240922008733617,-0.21011421710384515,-0.21980944832879826,0.17897471563266085,-0.04224624270526793
66,1508112,2021-07-01,2021-09-30,90,zip code,2,9435,f,Zip Code: 23836,,Virginia,VA,Single Family Residential,6,382250.0,-0.0112519399896533,0.1186713491366695,419950.0,0.0551507537688442,0.1300522038641622,147.9395904476102,-0.0301737959545553,0.0651650512227932,145.28386231560123,-0.017431008621822,0.0179982927914519,86.0,-0.0752688172043011,-0.0114942528735632,33.0,-0.0571428571428571,0.1,90.0,-0.0909090909090909,-0.1588785046728972,23.0,-0.3030303030303029,-0.4888888888888889,,,,11.5,2.0,-9.5,1.0213271287810446,0.0021131350496483,0.0126371238092859,0.5232558139534884,-0.003625906476619,0.0864742047580861,,,,0.6060606060606061,0.1203463203463203,-0.1272727272727272,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.22317559632011283,-0.1794721277401689,0.00011980718006822377,0.07992762610684695,0.0072482463166775035
67,1526615,2021-07-01,2021-09-30,90,zip code,2,9221,f,Zip Code: 23233,,Virginia,VA,Single Family Residential,6,435000.0,-0.0068493150684931,0.1492734478203434,400000.0,0.0013142249202078,0.0529086601737298,193.80194663167103,-0.0072958527642973,0.1706801416473384,188.67924528301887,0.0004962779156327,0.1388687237344239,110.0,0.0,0.1458333333333332,22.0,-0.3714285714285713,-0.0434782608695651,91.0,-0.1078431372549019,0.1518987341772151,12.0,0.0,-0.2941176470588235,,,,9.0,1.5,-1.0,1.046142030473037,-0.0072173697146511,0.0413209116486914,0.790909090909091,-0.0272727272727273,0.3013257575757576,,,,0.7727272727272726,0.0298701298701298,0.033596837944664,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.49048657450366,0.07191788032440459,0.12605730997248724,-0.17626618426246465,0.06410307483573899
68,1614945,2021-07-01,2021-09-30,90,zip code,2,9224,f,Zip Code: 23236,,Virginia,VA,Single Family Residential,6,308000.0,-0.0064516129032258,0.1,288000.0,0.0,0.0669630452903584,160.22380467955242,0.0023689925973382,0.1536113936927772,161.42086330935254,0.03529628322928,0.1215238510974852,149.0,0.0419580419580418,0.0,48.0,-0.2131147540983606,0.2972972972972973,151.0,-0.0958083832335329,0.0942028985507246,23.0,-0.3030303030303029,-0.3428571428571429,,,,9.0,1.5,0.0,1.0390913687510848,-0.0101424451725078,0.032419440936968,0.7181208053691274,-0.0371239498756277,0.2483221476510067,,,,0.5208333333333334,-0.0365437158469944,-0.2629504504504504,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.4280660744870078,-0.0020041451880137206,0.016577134150663628,-0.13806806093614218,0.02951430391060432
69,1622976,2021-07-01,2021-09-30,90,zip code,2,9212,f,Zip Code: 23224,,Virginia,VA,Single Family Residential,6,200000.0,0.0526315789473683,0.2345679012345678,199900.0,0.0032622333751568,0.1758823529411763,151.3671875,-0.0035714285714285,0.2232956330505812,148.85496183206106,-0.0121328792825721,0.1911435578089908,113.0,-0.1102362204724409,0.5694444444444444,35.0,0.1290322580645162,0.3999999999999999,108.0,-0.1290322580645161,0.2272727272727273,34.0,-0.081081081081081,0.1333333333333333,,,,9.0,1.0,3.0,1.0253404847253895,-0.0010565337926458,0.0001084871947862,0.584070796460177,0.0013936311058463,0.084070796460177,,,,0.4285714285714285,-0.1198156682027649,-0.3314285714285714,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.30197170804566603,0.24207241503335816,0.17399982288301874,0.13055479835809283,0.036780616784570834
70,1623973,2021-07-01,2021-09-30,90,zip code,2,9222,f,Zip Code: 23234,,Virginia,VA,Single Family Residential,6,250000.0,0.0,0.2195121951219512,235000.0,-0.0206292977703688,0.0444908662607226,156.25,-0.003099173553719,0.2797619047619049,150.64146011501612,0.0206619630950741,0.1538538952300836,157.0,0.0,0.5242718446601942,49.0,-0.0392156862745097,0.2564102564102564,166.0,-0.0059880239520958,0.1942446043165466,35.0,-0.054054054054054,-0.1025641025641025,,,,7.5,0.5,1.0,1.0374519836663796,-0.0037474063480535,0.027287562455766,0.7261146496815286,-0.0127388535031847,0.2309690186135674,,,,0.5714285714285714,-0.0560224089635854,-0.1465201465201465,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.4452949144900773,0.20193306800307032,0.20300448545871735,0.021515011069273164,0.08731335249803662
71,1663816,2021-07-01,2021-09-30,90,zip code,2,8986,f,Zip Code: 22727,,Virginia,VA,Single Family Residential,6,373500.0,0.0661482930923009,0.360655737704918,370000.0,-0.0065780641696872,0.2758664685050638,157.8194123869975,-0.0294968389921996,0.1481431712862473,143.9566959071121,-0.083337928497241,0.0703980100115493,22.0,-0.0833333333333333,-0.0434782608695651,3.0,-0.7,-0.5,18.0,-0.0999999999999999,-0.1428571428571429,10.0,-0.0909090909090909,-0.4736842105263158,,,,52.5,-1.0,-48.5,0.9889177004472408,0.0026210872868446,0.019125228103795,0.5,0.0416666666666666,0.3695652173913043,,,,0.3333333333333333,0.0333333333333333,0.3333333333333333,"Washington, DC",47894,2022-01-09 14:29:56,3,0.7334894383981183,-0.20000902368389262,0.37667987465256425,0.08658417277225389,-0.14170671485385056
72,1672273,2021-07-01,2021-09-30,90,zip code,2,9357,f,Zip Code: 23502,,Virginia,VA,Single Family Residential,6,259500.0,-0.0019230769230769,0.1282608695652174,249900.0,0.0,0.0634042553191489,156.51387213510253,-0.0094847862273328,0.1352472858866102,157.49829628254938,0.0150494998749113,0.0896649219795375,97.0,-0.03,0.0,25.0,-0.3421052631578947,-0.074074074074074,94.0,0.0,0.0217391304347827,36.0,0.0909090909090908,-0.1219512195121951,,,,18.0,-1.0,-5.0,1.0169964711040227,-0.0025962840202653,0.0151833613992369,0.5979381443298969,0.0379381443298968,0.3092783505154639,,,,0.32,-0.2326315789473685,-0.2725925925925925,"Virginia Beach, VA",47260,2022-01-09 14:29:56,1,-0.035632881624213165,-0.05749294089727189,0.018794162139114633,-0.0008196915769555001,-0.020450753207770803
73,1672417,2021-07-01,2021-09-30,90,zip code,2,7869,f,Zip Code: 20155,,Virginia,VA,Single Family Residential,6,692000.0,-0.0114285714285714,0.1951640759930914,691000.0,-0.0014443652054662,0.2231170900079652,197.962154294032,0.0115551409809351,0.2690425778712875,184.92932306743225,0.0041113638626688,0.1472370964390794,145.0,-0.1714285714285713,-0.0333333333333333,44.0,0.0476190476190476,-0.1020408163265306,152.0,-0.0617283950617284,-0.0379746835443037,42.0,0.3125,0.1052631578947369,,,,7.0,1.0,-8.0,1.023350919987156,-0.006352053686544,0.0099138672372496,0.6275862068965518,-0.0009852216748768,0.0075862068965517,,,,0.5681818181818182,-0.0746753246753246,-0.0644712430426716,"Washington, DC",47894,2022-01-09 14:29:56,0,-0.33762947121955783,-0.0796491915010489,0.056932594889023656,0.10634983687559221,-0.10364092966016833
74,1674389,2021-07-01,2021-09-30,90,zip code,2,8748,f,Zip Code: 22046,,Virginia,VA,Single Family Residential,6,1010000.0,-0.038095238095238,0.0477178423236515,925000.0,-0.0263157894736841,0.0633406138636625,361.5249780893952,-0.0323411536293217,0.0194028058343636,393.0678466076696,0.0,0.1401947505018832,43.0,-0.1886792452830188,-0.14,15.0,0.0,0.1538461538461537,45.0,-0.3076923076923077,-0.1818181818181817,21.0,-0.2222222222222222,-0.2758620689655172,,,,20.0,10.5,-5.5,1.007020601589057,-0.0134808472078726,0.0017013725268681,0.4418604651162791,-0.1619131197893812,-0.0581395348837209,,,,0.2,-0.2666666666666666,0.0461538461538461,"Washington, DC",47894,2022-01-09 14:29:56,1,0.09308965690000935,-0.24159136919475802,-0.11203593046035866,0.07129604873620964,0.003935739034435274
