,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
465403,2021-07-01,2021-07-31,30,county,5,2973,f,"Goochland County, VA",,Virginia,VA,Single Family Residential,6,523631.0,0.16362444444444435,0.19961282932416946,489956.0,0.10102471910112354,0.09121603563474377,220.35440613026825,0.15421057230076785,0.30814202297461124,203.09375,0.03382215827135448,0.15989533039039872,37.0,-0.30188679245283023,-0.11904761904761907,37.0,-0.09756097560975607,0.15625,50.0,0.13636363636363644,0.06382978723404252,59.0,0.13461538461538458,-0.4587155963302753,1.6,0.6000000000000001,-1.0,14.0,-2.0,-24.0,1.0330418832321069,0.02460418563886524,0.05189624450454611,0.4324324324324325,0.055073941866394686,0.1943371943371944,0.11864406779661014,0.06095176010430248,-0.0097962991758669,0.6756756756756757,0.06591957811470006,0.3631756756756757,"Richmond, VA",40060.0,2022-01-09 14:29:56
477635,2021-07-01,2021-07-31,30,county,5,2998,f,"New Kent County, VA",,Virginia,VA,Single Family Residential,6,353170.0,-0.03327174433723401,0.17723333333333335,325000.0,-0.07141530593294187,-0.0031225269770380763,162.04354586065568,-0.04862235110835466,0.04723664712931219,164.28785909661468,0.02687465356991092,0.10808981974094856,55.0,-0.12698412698412698,0.5714285714285714,47.0,-0.07843137254901966,1.35,54.0,-0.15625,0.7419354838709677,74.0,0.05714285714285716,-0.4518518518518518,1.3,0.2,-2.6,12.0,3.0,-101.0,1.0193368134572145,-0.01544808859368341,-0.0016725780252269118,0.4545454545454545,-0.1803751803751804,0.08311688311688309,0.25675675675675674,0.17104247104247106,,0.5319148936170213,-0.09553608677513559,0.3319148936170213,"Richmond, VA",40060.0,2022-01-09 14:29:56
504282,2021-07-01,2021-07-31,30,county,5,3066,f,"Suffolk, VA",,Virginia,VA,Single Family Residential,6,360867.0,-0.01321575061525837,0.14560952380952386,335000.0,0.06349206349206349,0.046875,158.93197711379528,-0.01404380743223721,0.12555481669220006,160.73194856577646,0.0360253281057612,0.11203392450712403,205.0,0.009852216748768463,0.040609137055837456,177.0,-0.027472527472527486,0.017241379310344754,231.0,0.05963302752293576,0.06944444444444442,307.0,0.12867647058823528,-0.09439528023598821,1.5,0.2,-0.2,22.0,1.0,-16.0,1.0150244463586469,-0.006552073836981309,0.02294907887609932,0.6292682926829268,0.013504745884897251,0.3754611860839421,0.0977198697068404,-0.045662483234336075,-0.0055249680512717,0.3389830508474576,-0.08409387222946545,-0.06906292616403664,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
507068,2021-07-01,2021-07-31,30,county,5,3032,f,"Alexandria, VA",,Virginia,VA,Single Family Residential,6,1140000.0,0.16326530612244894,0.1692307692307693,540000.0,-0.1074380165289256,0.014179735186402587,438.05528134254683,-0.015952615992102626,0.03743841079186439,387.6750760192642,-0.005961343540348274,0.03800758625026002,49.0,-0.14035087719298245,0.0,32.0,-0.36,0.06666666666666665,35.0,-0.4852941176470589,-0.25531914893617025,56.0,-0.01754385964912286,-0.1384615384615384,1.1,0.10000000000000007,-0.2,8.0,-1.0,-21.0,1.01941084502975,-0.00038648905862270766,0.02171930644157272,0.510204081632653,-0.08628714643752233,0.06122448979591837,0.19642857142857145,-0.10181704260651628,-0.12664835164835167,0.4375,-0.24250000000000005,0.07083333333333336,"Washington, DC",47894.0,2022-01-09 14:29:56
514327,2021-07-01,2021-07-31,30,county,5,3067,f,"Virginia Beach, VA",,Virginia,VA,Single Family Residential,6,385000.0,0.0,0.11594202898550733,310000.0,-0.015873015873015928,0.03367789263087695,199.27616926503345,0.021743267867989413,0.16072298628096382,182.51273344651955,-0.006319562346727037,0.09169907077788109,599.0,0.006722689075630228,-0.08828006088280062,591.0,-0.008389261744966459,0.11299435028248594,640.0,0.020733652312599604,0.08108108108108114,566.0,0.06591337099811678,-0.20169252468265164,0.9,0.0,-0.20000000000000007,17.0,2.0,-10.0,1.0241884009368247,-0.0004584028769929472,0.030444056432053945,0.659432387312187,0.0022895301693298675,0.3291431940092951,0.19964664310954064,-0.04140797082642922,0.03603592378655052,0.4331641285956007,-0.04670164321647985,0.09418107774814305,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
517079,2021-07-01,2021-07-31,30,county,5,3056,f,"Norfolk, VA",,Virginia,VA,Single Family Residential,6,280000.0,0.016333938294010864,0.19199659429544488,265000.0,0.0,0.10416666666666674,166.66666666666666,-0.012487992315081686,0.14065104852154064,170.38825875176462,0.01773488452051386,0.10378345181630966,373.0,-0.041131105398457546,0.17665615141955834,307.0,-0.20466321243523314,0.026755852842809347,399.0,0.01269035532994933,0.17352941176470593,455.0,0.19109947643979064,-0.03397027600849256,1.2,0.2,-0.30000000000000004,17.0,1.0,-9.0,1.0110526475225827,-0.008808123286282665,0.020710712274925717,0.5388739946380697,-0.065239115901776,0.26442604511125584,0.2021978021978022,-0.09884931822104596,0.03022327990480858,0.4201954397394137,-0.03058176233312515,0.04895798154543379,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
525566,2021-07-01,2021-07-31,30,county,5,2953,f,"Caroline County, VA",,Virginia,VA,Single Family Residential,6,285000.0,-0.05000000000000005,0.15618661257606492,292450.0,0.04635145530331486,0.2084710743801652,167.32755669231082,-0.07412085296921356,0.11903973001945388,179.34977578475338,0.05538611451613562,0.2296111079393353,65.0,-0.1095890410958904,-0.1095890410958904,56.0,-0.15151515151515146,0.21739130434782614,60.0,-0.23076923076923075,0.05263157894736836,81.0,0.012499999999999956,0.08000000000000006,1.2,0.09999999999999985,0.2,16.0,1.0,-23.0,1.0179757310259752,0.005421915937999343,0.02488296608688589,0.5076923076923077,0.028240252897787144,0.26111696522655425,0.19753086419753085,-0.027469135802469152,-0.015802469135802494,0.5178571428571429,-0.08820346320346316,0.03959627329192549,Virginia nonmetropolitan area,,2022-01-09 14:29:56
